pair_order,pair_id,from_order,from_station_id,from_station_name,to_order,to_station_id,to_station_name,w1_distance_m,distance_km,w2_average_lanes,w3_protection_proxy,w3_child_protection_proxy,w3_senior_protection_proxy,w3_disabled_protection_proxy,w3_classification,w4_average_absolute_grade_pct,w4_classification
118,ST003__ST014,3,ST003,배곧한울공원,14,ST014,시흥대야역,15314.0,15.314,3.6310426685404513,0.244608723,0.211288141,0.081892767,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.214411433,PRELIMINARY_90M
119,ST003__ST015,3,ST003,배곧한울공원,15,ST015,목감택지개발예정지구,17241.0,17.241,2.6509372869857804,0.169037689,0.169037689,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.420116745,PRELIMINARY_90M
120,ST003__ST016,3,ST003,배곧한울공원,16,ST016,물왕호수,14750.0,14.75,2.691827623849983,0.161777691,0.161777691,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.650060712,PRELIMINARY_90M
121,ST003__ST017,3,ST003,배곧한울공원,17,ST017,장곡동,10783.0,10.783,2.4217281819737533,0.194754046,0.194754046,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.74024992,PRELIMINARY_90M
122,ST003__ST018,3,ST003,배곧한울공원,18,ST018,정왕역,5451.0,5.451,3.333807360654543,0.424690025,0.424690025,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.607883835,PRELIMINARY_90M
123,ST003__ST019,3,ST003,배곧한울공원,19,ST019,시화병원,4589.0,4.589,3.3569912039784113,0.314662169,0.314662169,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.732725069,PRELIMINARY_90M
124,ST003__ST020,3,ST003,배곧한울공원,20,ST020,시화공업단지[왼쪽부근],5193.0,5.193,3.656428711169751,0.322906619,0.322906619,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.631602774,PRELIMINARY_90M
125,ST003__ST021,3,ST003,배곧한울공원,21,ST021,오이도 포구 해양관광 단지,3868.0,3.868,3.0553772480821526,0.133587529,0.0,0.133587529,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.056247109,PRELIMINARY_90M
126,ST003__ST022,3,ST003,배곧한울공원,22,ST022,오이도박물관,3668.0,3.668,2.101502920676558,0.337713254,0.208126213,0.129587041,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.146262579,PRELIMINARY_90M
127,ST003__ST023,3,ST003,배곧한울공원,23,ST023,오이도역,4569.0,4.569,3.362496455886152,0.25196631,0.25196631,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.707990957,PRELIMINARY_90M
128,ST003__ST024,3,ST003,배곧한울공원,24,ST024,목감고등학교,17199.0,17.199,2.6572244094238426,0.171931166,0.171931166,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.467943678,PRELIMINARY_90M
129,ST003__ST025,3,ST003,배곧한울공원,25,ST025,목감동행정복지센터,21926.0,21.926,2.663888630562109,0.121804862,0.121804862,0.007975282,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.852065949,PRELIMINARY_90M
130,ST003__ST026,3,ST003,배곧한울공원,26,ST026,은계파크자이,16813.0,16.813,3.068251229187343,0.269752045,0.232623196,0.05152114,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.199492874,PRELIMINARY_90M
131,ST003__ST027,3,ST003,배곧한울공원,27,ST027,은행동행정복지센터,16642.0,16.642,3.089501766737752,0.26053894,0.223028605,0.052050501,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.246447509,PRELIMINARY_90M
132,ST003__ST028,3,ST003,배곧한울공원,28,ST028,매화산업단지,16805.0,16.805,3.078039481766458,0.220746158,0.210750346,0.024555988,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.030104999,PRELIMINARY_90M
133,ST003__ST029,3,ST003,배곧한울공원,29,ST029,관곡공원,15639.0,15.639,2.5268210818123493,0.054432669,0.054432669,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.916530202,PRELIMINARY_90M
134,ST003__ST030,3,ST003,배곧한울공원,30,ST030,장곡도서관,11580.0,11.58,2.378062343333929,0.235274656,0.235274656,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.532008208,PRELIMINARY_90M
135,ST003__ST031,3,ST003,배곧한울공원,31,ST031,마전저수지,8594.0,8.594,3.1926309390180325,0.232287384,0.232287384,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.844081562,PRELIMINARY_90M
136,ST003__ST032,3,ST003,배곧한울공원,32,ST032,희망공원,2946.0,2.946,2.474419063810549,0.0,0.0,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.664390229,PRELIMINARY_90M
137,ST003__ST033,3,ST003,배곧한울공원,33,ST033,타원산업단지,4416.0,4.416,2.7688580814682218,0.124574268,0.124574268,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.455012626,PRELIMINARY_90M
138,ST003__ST034,3,ST003,배곧한울공원,34,ST034,군자디지털과학고등학교,9663.0,9.663,2.6365101331240934,0.235635472,0.235635472,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.469778474,PRELIMINARY_90M
139,ST003__ST035,3,ST003,배곧한울공원,35,ST035,산들공원,9310.0,9.31,2.6878061913950764,0.206809292,0.206809292,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.462020863,PRELIMINARY_90M
140,ST003__ST036,3,ST003,배곧한울공원,36,ST036,시흥시립군자도서관,11552.0,11.552,3.4117495650713696,0.319486964,0.319486964,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.334349302,PRELIMINARY_90M
141,ST003__ST037,3,ST003,배곧한울공원,37,ST037,군자동행정복지센터,9617.0,9.617,3.5328980628457973,0.296037017,0.296037017,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.058329895,PRELIMINARY_90M
142,ST003__ST038,3,ST003,배곧한울공원,38,ST038,능곡도서관,14501.0,14.501,2.368565324149436,0.187250037,0.18250883,0.006362588,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.604061747,PRELIMINARY_90M
143,ST003__ST039,3,ST003,배곧한울공원,39,ST039,능곡힐스테이트,13615.0,13.615,2.8016576528381165,0.217790451,0.197393637,0.020396814,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.82443692,PRELIMINARY_90M
144,ST003__ST040,3,ST003,배곧한울공원,40,ST040,갯골생태공원,11059.0,11.059,2.4533667349874793,0.150959916,0.150959916,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.505499554,PRELIMINARY_90M
145,ST003__ST041,3,ST003,배곧한울공원,41,ST041,연꽃테마파크,17809.0,17.809,2.417238637065265,0.110118516,0.094613377,0.031144885,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.245195828,PRELIMINARY_90M
146,ST003__ST042,3,ST003,배곧한울공원,42,ST042,시흥시청역,16342.0,16.342,2.572163882599194,0.052087979,0.052087979,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.003018759,PRELIMINARY_90M
147,ST003__ST043,3,ST003,배곧한울공원,43,ST043,시흥종합버스터미널,4739.0,4.739,3.5517107534895764,0.285116743,0.285116743,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.649359863,PRELIMINARY_90M
148,ST003__ST044,3,ST003,배곧한울공원,44,ST044,경기과학기술대학교,4512.0,4.512,3.1706580906619517,0.229161108,0.229161108,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.318416395,PRELIMINARY_90M
149,ST003__ST045,3,ST003,배곧한울공원,45,ST045,시흥중앙도서관,4063.0,4.063,3.6462280998642367,0.303337094,0.303337094,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.708093583,PRELIMINARY_90M
150,ST003__ST046,3,ST003,배곧한울공원,46,ST046,배곧1동행정복지센터,5422.0,5.422,2.6242919561257807,0.202915765,0.202915765,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.137142625,PRELIMINARY_90M
151,ST003__ST047,3,ST003,배곧한울공원,47,ST047,배곧2동행정복지센터,2142.0,2.142,2.998593533213879,0.082490603,0.082490603,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.45164868,PRELIMINARY_90M
152,ST003__ST048,3,ST003,배곧한울공원,48,ST048,정왕평생학습관 사거리,4872.0,4.872,3.339952815767692,0.354358738,0.354358738,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.713851516,PRELIMINARY_90M
153,ST003__ST049,3,ST003,배곧한울공원,49,ST049,거북섬 웨이브파크 정문,5138.0,5.138,2.9650251146495297,0.037330956,0.037330956,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.978649013,PRELIMINARY_90M
154,ST003__ST050,3,ST003,배곧한울공원,50,ST050,시흥한라3차아파트,2180.0,2.18,2.3816694054634513,0.421831523,0.421831523,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.87801536,PRELIMINARY_90M
155,ST003__ST051,3,ST003,배곧한울공원,51,ST051,연성중학교,14670.0,14.67,3.1162241781566955,0.143837956,0.137744357,0.011760457,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.13390286,PRELIMINARY_90M
156,ST003__ST052,3,ST003,배곧한울공원,52,ST052,가온그린공원,11347.0,11.347,2.4015030239723623,0.209697768,0.209697768,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.765352499,PRELIMINARY_90M
157,ST003__ST053,3,ST003,배곧한울공원,53,ST053,오이도 빨강등대,2485.0,2.485,2.0743268960726615,0.321268247,0.295693025,0.112820736,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.113752047,PRELIMINARY_90M
158,ST003__ST054,3,ST003,배곧한울공원,54,ST054,시흥 프리미엄 아울렛,6250.0,6.25,2.6271501795122543,0.1179273,0.1179273,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.360035586,PRELIMINARY_90M
159,ST003__ST055,3,ST003,배곧한울공원,55,ST055,해양생태과학관,4683.0,4.683,2.979187730277081,0.0,0.0,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.085033623,PRELIMINARY_90M
160,ST004__ST005,4,ST004,배곧중심상가,5,ST005,배곧중·고등학교,2591.0,2.591,3.612965583991951,0.346284637,0.346284637,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.174987484,PRELIMINARY_90M
161,ST004__ST006,4,ST004,배곧중심상가,6,ST006,시흥시청 본청,8749.0,8.749,2.781707771521675,0.21992462,0.21992462,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.796808136,PRELIMINARY_90M
162,ST004__ST007,4,ST004,배곧중심상가,7,ST007,장현지구,7899.0,7.899,2.8650445619521356,0.183317918,0.183317918,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.69100406,PRELIMINARY_90M
163,ST004__ST008,4,ST004,배곧중심상가,8,ST008,시흥능곡역,10234.0,10.234,2.6871009164248223,0.177163027,0.177163027,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.605438133,PRELIMINARY_90M
164,ST004__ST009,4,ST004,배곧중심상가,9,ST009,능곡중앙공원,10882.0,10.882,2.6590371924450777,0.221476926,0.21054643,0.054846529,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.674284134,PRELIMINARY_90M
165,ST004__ST010,4,ST004,배곧중심상가,10,ST010,은계호수공원,12984.0,12.984,2.4124416889839826,0.123102479,0.123102479,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.891117944,PRELIMINARY_90M
166,ST004__ST011,4,ST004,배곧중심상가,11,ST011,배곧생명공원,2231.0,2.231,3.33315178950529,0.458588112,0.458588112,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.948297628,PRELIMINARY_90M
167,ST004__ST012,4,ST004,배곧중심상가,12,ST012,신천역,9950.0,9.95,3.298480804869283,0.16356514,0.16356514,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.089973668,PRELIMINARY_90M
168,ST004__ST013,4,ST004,배곧중심상가,13,ST013,삼미시장,10775.0,10.775,3.530128973927555,0.163406945,0.151516028,0.052506297,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.255483615,PRELIMINARY_90M
169,ST004__ST014,4,ST004,배곧중심상가,14,ST014,시흥대야역,11638.0,11.638,3.410207240134275,0.235822411,0.191985149,0.107739858,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.586665465,PRELIMINARY_90M
170,ST004__ST015,4,ST004,배곧중심상가,15,ST015,목감택지개발예정지구,12637.0,12.637,2.1693442016664655,0.109578458,0.109578458,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.246675286,PRELIMINARY_90M
171,ST004__ST016,4,ST004,배곧중심상가,16,ST016,물왕호수,11715.0,11.715,2.5514715857665906,0.129045792,0.129045792,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.815872271,PRELIMINARY_90M
172,ST004__ST017,4,ST004,배곧중심상가,17,ST017,장곡동,6764.0,6.764,2.942360541443412,0.206546328,0.206546328,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.909089561,PRELIMINARY_90M
173,ST004__ST018,4,ST004,배곧중심상가,18,ST018,정왕역,3686.0,3.686,2.1980134107601605,0.817515658,0.817515658,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.699753268,PRELIMINARY_90M
174,ST004__ST019,4,ST004,배곧중심상가,19,ST019,시화병원,2926.0,2.926,2.614569512395373,0.770020935,0.770020935,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.52724186,PRELIMINARY_90M
175,ST004__ST020,4,ST004,배곧중심상가,20,ST020,시화공업단지[왼쪽부근],5086.0,5.086,4.0907536789867915,0.503240937,0.503240937,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.713569367,PRELIMINARY_90M
176,ST004__ST021,4,ST004,배곧중심상가,21,ST021,오이도 포구 해양관광 단지,6584.0,6.584,3.5923217288463887,0.225583256,0.147159552,0.078423704,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.150735805,PRELIMINARY_90M
177,ST004__ST022,4,ST004,배곧중심상가,22,ST022,오이도박물관,7095.0,7.095,3.2230177221652045,0.31100418,0.244058202,0.066945978,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.445357891,PRELIMINARY_90M
178,ST004__ST023,4,ST004,배곧중심상가,23,ST023,오이도역,1713.0,1.713,2.7144915430768712,0.4750888,0.4750888,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.778708558,PRELIMINARY_90M
179,ST004__ST024,4,ST004,배곧중심상가,24,ST024,목감고등학교,14164.0,14.164,2.533742423848658,0.147033497,0.147033497,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.740406723,PRELIMINARY_90M
180,ST004__ST025,4,ST004,배곧중심상가,25,ST025,목감동행정복지센터,16770.0,16.77,2.838874877911118,0.131237165,0.131237165,0.010426758,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.294681109,PRELIMINARY_90M
181,ST004__ST026,4,ST004,배곧중심상가,26,ST026,은계파크자이,13137.0,13.137,2.7154257268066173,0.268998917,0.221493633,0.065919802,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.52676573,PRELIMINARY_90M
182,ST004__ST027,4,ST004,배곧중심상가,27,ST027,은행동행정복지센터,12966.0,12.966,2.7380418326711444,0.257167142,0.20903555,0.066788886,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.59142719,PRELIMINARY_90M
183,ST004__ST028,4,ST004,배곧중심상가,28,ST028,매화산업단지,13129.0,13.129,2.7277294398157546,0.206288225,0.193497119,0.031422987,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.310949658,PRELIMINARY_90M
184,ST004__ST029,4,ST004,배곧중심상가,29,ST029,관곡공원,10483.0,10.483,2.739412906893158,0.036387539,0.036387539,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.157727756,PRELIMINARY_90M
185,ST004__ST030,4,ST004,배곧중심상가,30,ST030,장곡도서관,7163.0,7.163,1.3543081164343391,0.169732084,0.169732084,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.835022961,PRELIMINARY_90M
186,ST004__ST031,4,ST004,배곧중심상가,31,ST031,마전저수지,3997.0,3.997,2.3484547535520255,0.124673026,0.124673026,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.838723446,PRELIMINARY_90M
187,ST004__ST032,4,ST004,배곧중심상가,32,ST032,희망공원,5657.0,5.657,3.382880136450011,0.171375946,0.171375946,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.759506429,PRELIMINARY_90M
188,ST004__ST033,4,ST004,배곧중심상가,33,ST033,타원산업단지,6860.0,6.86,3.5719657412189014,0.329150295,0.329150295,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.846409732,PRELIMINARY_90M
189,ST004__ST034,4,ST004,배곧중심상가,34,ST034,군자디지털과학고등학교,5987.0,5.987,1.5963618879492623,0.21303547,0.21303547,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.737917332,PRELIMINARY_90M
190,ST004__ST035,4,ST004,배곧중심상가,35,ST035,산들공원,5634.0,5.634,1.616302802962953,0.164000859,0.164000859,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.742014497,PRELIMINARY_90M
191,ST004__ST036,4,ST004,배곧중심상가,36,ST036,시흥시립군자도서관,6252.0,6.252,1.6513872931847957,0.246571661,0.246571661,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.085627538,PRELIMINARY_90M
192,ST004__ST037,4,ST004,배곧중심상가,37,ST037,군자동행정복지센터,6728.0,6.728,1.605286670742663,0.299894033,0.299894033,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.024060564,PRELIMINARY_90M
193,ST004__ST038,4,ST004,배곧중심상가,38,ST038,능곡도서관,10482.0,10.482,2.684005602757446,0.19198165,0.185424387,0.008799693,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.668994461,PRELIMINARY_90M
194,ST004__ST039,4,ST004,배곧중심상가,39,ST039,능곡힐스테이트,10580.0,10.58,2.6777596266461616,0.197601569,0.171364162,0.026237407,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.667718253,PRELIMINARY_90M
195,ST004__ST040,4,ST004,배곧중심상가,40,ST040,갯골생태공원,7040.0,7.04,2.9717888971519195,0.137297876,0.137297876,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.550786437,PRELIMINARY_90M
196,ST004__ST041,4,ST004,배곧중심상가,41,ST041,연꽃테마파크,12653.0,12.653,2.5487013369552254,0.117860338,0.096037197,0.043835738,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.57573594,PRELIMINARY_90M
197,ST004__ST042,4,ST004,배곧중심상가,42,ST042,시흥시청역,8913.0,8.913,2.7655855969447916,0.169578568,0.169578568,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.61449924,PRELIMINARY_90M
198,ST004__ST043,4,ST004,배곧중심상가,43,ST043,시흥종합버스터미널,3945.0,3.945,2.7952590978055483,0.567010824,0.567010824,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.639443757,PRELIMINARY_90M
199,ST004__ST044,4,ST004,배곧중심상가,44,ST044,경기과학기술대학교,4681.0,4.681,2.8527491797795728,0.597922959,0.597922959,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.855658616,PRELIMINARY_90M
200,ST004__ST045,4,ST004,배곧중심상가,45,ST045,시흥중앙도서관,3290.0,3.29,2.605001057922393,0.615773208,0.615773208,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.612436929,PRELIMINARY_90M
201,ST004__ST046,4,ST004,배곧중심상가,46,ST046,배곧1동행정복지센터,1366.0,1.366,1.7736075257466517,0.433248274,0.433248274,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.471065796,PRELIMINARY_90M
202,ST004__ST047,4,ST004,배곧중심상가,47,ST047,배곧2동행정복지센터,2617.0,2.617,4.125555851408769,0.591916562,0.591916562,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.078170272,PRELIMINARY_90M
203,ST004__ST048,4,ST004,배곧중심상가,48,ST048,정왕평생학습관 사거리,3286.0,3.286,2.85126560046434,0.722314679,0.722314679,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.581559349,PRELIMINARY_90M
204,ST004__ST049,4,ST004,배곧중심상가,49,ST049,거북섬 웨이브파크 정문,7854.0,7.854,3.4464176884293347,0.147770832,0.147770832,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.589330031,PRELIMINARY_90M
205,ST004__ST050,4,ST004,배곧중심상가,50,ST050,시흥한라3차아파트,2083.0,2.083,3.3375162940590184,0.4015265,0.4015265,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.795418286,PRELIMINARY_90M
206,ST004__ST051,4,ST004,배곧중심상가,51,ST051,연성중학교,10994.0,10.994,2.7105681041429013,0.100881317,0.092752396,0.015688565,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.504463014,PRELIMINARY_90M
207,ST004__ST052,4,ST004,배곧중심상가,52,ST052,가온그린공원,7328.0,7.328,2.8710091488484712,0.228775204,0.228775204,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.940013751,PRELIMINARY_90M
208,ST004__ST053,4,ST004,배곧중심상가,53,ST053,오이도 빨강등대,6949.0,6.949,3.508561666430198,0.209323159,0.140219425,0.069103734,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.183795736,PRELIMINARY_90M
209,ST004__ST054,4,ST004,배곧중심상가,54,ST054,시흥 프리미엄 아울렛,3518.0,3.518,3.9115620934849367,0.174673018,0.174673018,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.470188615,PRELIMINARY_90M
210,ST004__ST055,4,ST004,배곧중심상가,55,ST055,해양생태과학관,7399.0,7.399,3.484870986965943,0.130920651,0.130920651,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.632000824,PRELIMINARY_90M
211,ST005__ST006,5,ST005,배곧중·고등학교,6,ST006,시흥시청 본청,9543.0,9.543,2.7759353574530383,0.277560288,0.277560288,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.704954845,PRELIMINARY_90M
212,ST005__ST007,5,ST005,배곧중·고등학교,7,ST007,장현지구,8693.0,8.693,2.8511151830977814,0.249918525,0.249918525,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.599416949,PRELIMINARY_90M
213,ST005__ST008,5,ST005,배곧중·고등학교,8,ST008,시흥능곡역,13301.0,13.301,2.7244470798594547,0.10581897,0.10581897,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.10683508,PRELIMINARY_90M
214,ST005__ST009,5,ST005,배곧중·고등학교,9,ST009,능곡중앙공원,15323.0,15.323,2.6595788866979038,0.179827664,0.179827664,0.008890795,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.072729847,PRELIMINARY_90M
215,ST005__ST010,5,ST005,배곧중·고등학교,10,ST010,은계호수공원,13781.0,13.781,3.3423948360700164,0.304395781,0.278627914,0.079738239,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.354961787,PRELIMINARY_90M
216,ST005__ST011,5,ST005,배곧중·고등학교,11,ST011,배곧생명공원,1035.0,1.035,2.302250274330589,0.657889333,0.657889333,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.815151569,PRELIMINARY_90M
217,ST005__ST012,5,ST005,배곧중·고등학교,12,ST012,신천역,11750.0,11.75,3.432834289970251,0.224826773,0.213920621,0.048157909,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.132655687,PRELIMINARY_90M
218,ST005__ST013,5,ST005,배곧중·고등학교,13,ST013,삼미시장,11569.0,11.569,3.474120233153167,0.21482162,0.203744915,0.04891101,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.151417595,PRELIMINARY_90M
219,ST005__ST014,5,ST005,배곧중·고등학교,14,ST014,시흥대야역,12432.0,12.432,3.3657206101028145,0.279060787,0.238017302,0.100873527,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.469502394,PRELIMINARY_90M
220,ST005__ST015,5,ST005,배곧중·고등학교,15,ST015,목감택지개발예정지구,13526.0,13.526,2.2166747175956694,0.155930937,0.155930937,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.023602437,PRELIMINARY_90M
221,ST005__ST016,5,ST005,배곧중·고등학교,16,ST016,물왕호수,12509.0,12.509,2.561648151954952,0.178773501,0.178773501,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.67829595,PRELIMINARY_90M
222,ST005__ST017,5,ST005,배곧중·고등학교,17,ST017,장곡동,7558.0,7.558,2.9182323798804926,0.280728112,0.280728112,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.776110559,PRELIMINARY_90M
223,ST005__ST018,5,ST005,배곧중·고등학교,18,ST018,정왕역,5442.0,5.442,2.30587117901592,0.400251355,0.400251355,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.438578665,PRELIMINARY_90M
224,ST005__ST019,5,ST005,배곧중·고등학교,19,ST019,시화병원,5113.0,5.113,2.5042639598071927,0.361508567,0.361508567,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.508951186,PRELIMINARY_90M
225,ST005__ST020,5,ST005,배곧중·고등학교,20,ST020,시화공업단지[왼쪽부근],6046.0,6.046,3.920032934906872,0.543310878,0.543310878,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.728433864,PRELIMINARY_90M
226,ST005__ST021,5,ST005,배곧중·고등학교,21,ST021,오이도 포구 해양관광 단지,7186.0,7.186,2.4829722843337407,0.221699643,0.182295673,0.03940397,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.167919642,PRELIMINARY_90M
227,ST005__ST022,5,ST005,배곧중·고등학교,22,ST022,오이도박물관,7825.0,7.825,2.4434586130258906,0.228123794,0.167381419,0.060742375,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.605171522,PRELIMINARY_90M
228,ST005__ST023,5,ST005,배곧중·고등학교,23,ST023,오이도역,2833.0,2.833,3.4219570564133965,0.577933199,0.577933199,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.880019596,PRELIMINARY_90M
229,ST005__ST024,5,ST005,배곧중·고등학교,24,ST024,목감고등학교,14412.0,14.412,2.245115086335153,0.1859835,0.1859835,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.921723624,PRELIMINARY_90M
